Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,51,9067,2683500,-278500,5107312050.0,52,5682,1689000,-181000,3140754150.0,0.629,0.627,2026-07-23
ABB,82,46160,2126250,-125,45648343393.75,86,15848,1401625,-66000,14744229562.5,0.659,0.343,2026-07-23
ABCAPITAL,75,11294,16048700,-697500,14475990330.0,75,5501,10834500,313100,6678635505.0,0.675,0.487,2026-07-23
ADANIENSOL,86,28048,7903575,-644625,33491651006.25,87,19461,3846150,53325,21944875185.0,0.487,0.694,2026-07-23
ADANIENT,76,53933,7607271,267285,53071104963.75,79,39985,4661265,-205176,37757828904.45,0.613,0.741,2026-07-23
ADANIGREEN,96,93211,15129600,3858600,84056238510.0,98,57298,7583400,940800,48486774900.0,0.501,0.615,2026-07-23
ADANIPORTS,73,30062,7123100,-161500,26623240990.0,73,20278,4753325,178600,17279379736.25,0.667,0.675,2026-07-23
ADANIPOWER,52,74868,82058250,-3954700,61582228749.5,52,17531,47140450,-3344100,13215721249.0,0.574,0.234,2026-07-23
ALKEM,84,3503,383375,-43375,2522945775.0,82,5056,169375,-20625,3299667931.25,0.442,1.443,2026-07-23
AMBER,68,17809,1385200,-91200,13962247590.0,68,16516,1322600,-23700,12051885865.0,0.955,0.927,2026-07-23
AMBUJACEM,71,9731,16550400,-496800,5265466380.0,71,4375,9024000,-360000,2254929360.0,0.545,0.45,2026-07-23
ANGELONE,70,16674,33240000,-217500,13897913000.0,70,8052,17050000,945000,6335970750.0,0.513,0.483,2026-07-23
APLAPOLLO,71,7150,1208900,-110600,4679807912.5,71,3606,935900,-171850,2272971820.0,0.774,0.504,2026-07-23
APOLLOHOSP,76,13558,1054000,-107625,15380688350.0,82,8688,971125,-118750,9546589731.25,0.921,0.641,2026-07-23
ASHOKLEY,65,15888,92370000,-4210000,12855175500.0,68,9141,65750000,-1990000,7032247050.0,0.712,0.575,2026-07-23
ASIANPAINT,98,18647,4104750,-309500,12895774862.5,98,14864,3597250,-229750,9825545112.5,0.876,0.797,2026-07-23
ASTRAL,77,8478,2851325,-317050,5235043941.25,77,3743,2125425,8075,2213401296.25,0.745,0.441,2026-07-23
AUBANK,61,9571,9333000,-150000,9851347900.0,62,7487,7024000,337000,7367330150.0,0.753,0.782,2026-07-23
AUROPHARMA,66,8593,5127650,-133650,7550063867.5,66,4831,2952400,-103950,4043042272.5,0.576,0.562,2026-07-23
AXISBANK,79,97513,41090000,130625,78241867625.0,80,36289,22493125,731875,28071932500.0,0.547,0.372,2026-07-23
BAJAJ-AUTO,99,290165,2464425,119325,250514837137.5,99,140967,3649725,862050,115387362825.0,1.481,0.486,2026-07-23
BAJAJFINSV,83,25918,5737200,-300600,15020767590.0,84,19374,4439700,-281700,10884528915.0,0.774,0.748,2026-07-23
BAJAJHLDNG,90,6165,156375,22650,5063613146.25,92,1805,84075,21975,1412643656.25,0.538,0.293,2026-07-23
