Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,56,6660,1386000,426500,3697281400.0,55,5834,1634500,744000,3006042800.0,1.179,0.876,2026-04-15
ABB,127,19825,933125,149375,17862810787.5,128,8273,955500,77250,6952922031.25,1.024,0.417,2026-04-15
ABCAPITAL,68,5043,10347800,1618200,5702649330.0,70,3611,9281400,821500,3747035410.0,0.897,0.716,2026-04-15
ADANIENSOL,77,8577,3915675,-143100,7246184163.75,82,4843,2438775,57375,3747530947.5,0.623,0.565,2026-04-15
ADANIENT,109,30812,7028823,569796,21789850813.95,114,19496,6560997,89919,12666196041.3,0.933,0.633,2026-04-15
ADANIGREEN,114,13398,7316400,237600,9332594880.0,117,9096,6299400,402600,5794206990.0,0.861,0.679,2026-04-15
ADANIPORTS,69,31223,8185675,-63175,23361027368.75,71,17570,6274275,25650,12124437225.0,0.766,0.563,2026-04-15
ADANIPOWER,69,12823,26561100,1718200,8901015181.0,70,4456,12634450,962050,2839118038.0,0.476,0.348,2026-04-15
ALKEM,84,8760,254500,58750,6257998762.5,85,1835,153750,17750,1234076293.75,0.604,0.209,2026-04-15
AMBER,78,26454,896000,95300,20875892580.0,79,9759,624700,81000,6759752065.0,0.697,0.369,2026-04-15
AMBUJACEM,89,11287,10056900,-680400,5601995280.0,92,6290,9943500,266700,2933104072.5,0.989,0.557,2026-04-15
ANGELONE,72,28773,21730000,6882500,22398557100.0,75,13546,16330000,4440000,9417087600.0,0.751,0.471,2026-04-15
APLAPOLLO,101,4570,1109150,-26600,3410386647.5,99,1820,847350,109200,1271827602.5,0.764,0.398,2026-04-15
APOLLOHOSP,104,16742,732375,-69500,16448507756.25,104,7916,730000,55875,7154152093.75,0.997,0.473,2026-04-15
ASHOKLEY,86,19090,89110000,5970000,18022165800.0,85,12687,66435000,3245000,10681676300.0,0.746,0.665,2026-04-15
ASIANPAINT,108,33628,3804000,-96500,21100998700.0,110,26499,4987750,13750,15056719962.5,1.311,0.788,2026-04-15
ASTRAL,77,18243,2863650,541450,13009321251.25,78,6786,1591625,193375,4581238667.5,0.556,0.372,2026-04-15
AUBANK,92,5482,6332000,357000,5682082900.0,94,3471,5335000,89000,3349494650.0,0.843,0.633,2026-04-15
AUROPHARMA,71,9258,3721300,-35200,7219914735.0,75,4568,2701600,199650,3352145390.0,0.726,0.493,2026-04-15
AXISBANK,128,27566,16346250,1394375,24359096562.5,127,23274,14003125,308750,19523775437.5,0.857,0.844,2026-04-15
BAJAJ-AUTO,89,25929,1070175,111000,19982642295.0,88,16033,1096725,103575,11440591777.5,1.025,0.618,2026-04-15
BAJAJFINSV,92,10957,3401750,207000,5195133537.5,93,8388,3554000,5500,3716357900.0,1.045,0.766,2026-04-15
BAJAJHLDNG,97,241,58300,2050,127294562.5,93,128,38150,1050,58709010.0,0.654,0.531,2026-04-15
BAJFINANCE,93,18544,19527750,454500,13342108837.5,98,12981,15831750,-64500,8716581900.0,0.811,0.7,2026-04-15
BANDHANBNK,80,11731,25380000,925200,7766010684.0,80,5744,19069200,1213200,3487514256.0,0.751,0.49,2026-04-15
BANKBARODA,110,11546,38922975,1950975,9890781176.25,107,9153,37030500,2249325,7312565929.5,0.951,0.793,2026-04-15
BANKINDIA,95,3292,22838400,2121600,2680139384.0,88,1630,22292400,691600,1227834920.0,0.976,0.495,2026-04-15
BANKNIFTY,674,1338379,17807730,678480,2355693908020.5,674,1297291,15912210,890310,2114508979869.0,0.894,0.969,2026-04-15
BDL,69,12996,3191300,346500,6641804225.0,70,4572,2459450,203700,2034055572.5,0.771,0.352,2026-04-15
BEL,77,24246,40983000,454575,16232296338.75,79,16256,27501075,826500,9965897242.5,0.671,0.67,2026-04-15
BHARATFORG,81,10696,3391000,361000,10243465525.0,78,5403,1956500,78500,4793738700.0,0.577,0.505,2026-04-15
BHARTIARTL,77,37055,10678000,2224425,33994029027.5,77,22595,7676950,319200,19897284215.0,0.719,0.61,2026-04-15
BHEL,115,17317,31956750,-391125,13931441711.25,116,13640,33040875,480375,9832610523.75,1.034,0.788,2026-04-15
BIOCON,75,6910,23597500,825000,6386857375.0,76,2794,15205000,540000,2390274500.0,0.644,0.404,2026-04-15
BLUESTARCO,104,12307,1231425,-66300,7628096515.0,95,11443,913250,116675,5807915831.25,0.742,0.93,2026-04-15
BOSCHLTD,154,12809,262375,10850,12650537688.75,152,10331,219425,23925,8631412567.5,0.836,0.807,2026-04-15
BPCL,80,29751,21493925,1052675,19018833472.5,78,16703,20287200,1811075,9754822632.5,0.944,0.561,2026-04-15
BRITANNIA,89,14012,515500,-28125,10229370831.25,89,6812,556250,-26375,4794695012.5,1.079,0.486,2026-04-15
BSE,64,48557,6877875,286875,64540841100.0,66,39268,8286750,871125,47050853681.25,1.205,0.809,2026-04-15
CAMS,66,5552,2616750,402000,3149262412.5,66,2491,1986000,199500,1316607187.5,0.759,0.449,2026-04-15
CANBK,129,9606,71064000,2234250,9626368387.5,128,6246,68087250,4090500,5794970850.0,0.958,0.65,2026-04-15
CDSL,62,30067,4643600,-2375,19966864518.75,64,15598,3960550,287850,9609380838.75,0.853,0.519,2026-04-15
